# Constructed from biom file
#OTU ID	CH1	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH18	CH19	CH2	CH20	CH21	CH22	CH23	CH3	CH4	CH5	CH6	CH7	CH8	CH9	CP1	CP10	CP11	CP12	CP13	CP14	CP15	CP16	CP17	CP18	CP19	CP2	CP20	CP21	CP22	CP23	CP24	CP25	CP3	CP4	CP5	CP6	CP7	CP8	CP9
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.0	0.01548373688039073	0.00031154727729933016	0.0	0.0	0.0	0.0004479171850893346	0.0	0.000894134477825465	0.016696718355571582	0.0	0.02535496957403651	0.0	0.0	0.0	0.0005145699529263784	0.0	0.0	0.0	0.0	0.01430393080889283	0.0	0.0003005229098631619	0.0	0.0020575284967696804	0.0	0.011006405065154974	0.007677254252596718	0.006380806533945891	0.004855260205226545	0.015968063872255488	0.005807294283130714	0.0007828202686977679	0.0009027081243731193	0.0012439873942610715	0.0012259762737532904	0.002609745647177969	0.0020605850520923606	0.049152926511417075	0.07657888736890105	0.008591790618559261	0.01495100799639599	0.0006027727546714888	0.00721240533717995	0.0	0.0022604546025367326	0.0	0.014731602314005112
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__	0.008561105874960728	0.0031694897641068275	0.0051627834523889	0.054712376525276	0.02917604980792158	0.0061056451050170955	0.002339123077688747	0.0016449273683478906	0.0028413606739787	0.006491164803461955	0.022248087160602188	0.0033975659229208924	0.009867195009514095	0.005662447588071633	0.01960113310138976	0.00036210478168893296	0.009527367831122735	0.05647821472621404	0.00364293659621802	0.0024686170492147696	0.009729999445584078	0.0077884662337028175	0.0015026145493158094	0.00413243714214588	0.00251018476605901	0.0033707188860576634	0.005263932857248031	0.004193458205199888	0.0010209290454313426	0.005487668047083784	0.0	0.01275997186777856	0.0008674494869353645	0.024332998996990974	0.00393929341516006	0.004182742581040637	0.003057687064230904	0.0039863654746085855	0.003399626041135475	0.005158458732330141	0.0016388964763725759	0.0005631264782070053	0.001427619682116684	0.009285971871619185	0.002301571644637338	0.002323245008162753	0.0054142031488739785	0.00827391362841383
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.00020944601528955913	0.0016107243063493712	0.0	0.0	0.017253940919327065	0.00020933640360058616	0.0018414373164783756	0.00039385584875935406	0.0015697027499602606	0.0013523260007212406	0.0	0.019016227180527385	0.0011770013927849814	0.0	0.001045647255651248	0.0	0.009620773398094527	0.009064050712790064	0.0	0.000735332738063974	0.012418916671286799	0.002099711899995117	0.00038066235249333843	0.00024894199651481205	0.003209744454960701	0.014084789631026665	0.0	0.01421474806993398	0.0030117406840224604	0.0578551174034558	0.0	0.023229177132522857	0.02492330477097218	0.006579739217652959	0.0071736606402388456	0.032560487505859444	0.005706384138978693	0.004872224468966049	0.0021814267097285964	5.699954400364797e-05	0.0063569317871421125	0.0005912828021173555	0.009676088956568636	0.0011720158672917419	0.0	0.0	0.000298943732146416	0.005852280371317099
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.00039271127866792333	0.0004156707887353216	0.049380243451943834	0.005415456130156885	0.00423897204927805	0.0	0.0004728014731498532	0.0	0.005801939278334128	0.00562567616300036	0.004941899292106318	0.0005578093306288032	0.0027659532730447065	0.000313491907990125	0.0004562824388296355	0.0032398848887957156	0.002942275359611433	0.001491552648940137	0.0002502780867630701	0.0001838331845159935	0.0028829627986915784	0.0	0.016929457255624787	0.0027383619616629324	0.002715937615735978	0.003129953251339259	0.0015828609291025546	0.0015268488849702157	0.002807554874936192	0.003100838450396785	0.010747735298633503	0.004360494323319602	0.005670157621918967	0.0061985957873620864	0.002570907281472881	0.0	0.003680909905348031	0.005719567854873187	0.001756473454586662	0.005699954400364797	0.002259690596210673	0.005068138303863047	0.000634497636496304	0.0011720158672917419	0.000723351088314592	0.002762777847544895	0.0010296950773932107	0.001009013857123638
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0005723386253919275	0.0	0.0	0.0010818608005769925	0.0022324409929592244	0.00654158215010142	0.0024913196147282107	0.0	0.0	0.0	0.00018681113394358303	0.0	0.0	0.0	0.0015246437877695848	0.0	0.0	0.0014936519790888724	0.0109460516028147	0.0018859974719608354	0.0	0.00720414614739468	0.006533945890760592	0.010873334829351884	0.0	0.008459760876117753	0.04830212630910822	0.003510531594784353	0.0015757173660640238	0.031280424043558214	0.03195964632103766	0.00013480462957613572	0.007280865771431809	0.0	0.011497107099401554	0.0	0.008343643919926398	0.0003606202668589975	0.00032879594923390545	0.0007534848675122441	0.0	0.0011435490380734563
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.031076552518588332	0.0	0.044840554554153596	0.0002556653108657757	0.0010928599814544974	0.004744958481613286	0.012740755486985517	0.0005096958042768112	0.0010530917183277698	0.0017670393076090877	0.0016791009177812971	0.024594320486815417	0.0011966180826647312	0.00011755946549629688	0.005570448107378468	0.0	0.001961516906407622	0.002266012678197516	0.0	0.002678712117233048	0.054443643621444805	0.0	0.0010818824755073828	0.0009459795867562858	0.001152215958191021	0.0009229349330872173	0.00077302510491055	0.0008817014687856176	0.0023481368044920878	0.0037740467981802975	0.005988023952095809	0.0019491610569677485	0.004041045170845235	0.011574724172517552	0.0007463924365566429	0.0009014531424656546	0.0025902699333930587	0.0016176555549136287	0.0013031899824352655	0.005528955768353853	0.0008939435325668596	0.002252505912828021	0.001744868500364836	0.0	0.0	0.0015697601406505085	0.023251179166943466	0.001009013857123638
Unassigned;__;__;__;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10266367936270848	0.06925640920126744	0.0	0.08867702274902452	0.0	0.06773864216436958	0.0	0.0	0.0	0.0	0.0	0.06713385304362249	0.0	0.0	0.0	0.0	0.0	0.0	0.07123549949318617	0.09219250658291298	0.08276235124413991	0.03557572170710857	0.08514379002888359	0.050621138643459775	0.028723261132786223
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__	0.0010995915802701854	0.0	0.0	0.00023242300987797793	0.0	0.0008722350150024423	0.000846065794057632	0.0062090216157357	0.010689874423780003	0.006455102776776055	0.002404167223186857	0.0	0.0002354002785569963	0.00037227164073827345	0.00020912945113024962	0.00022869775685616816	0.004016439379787035	0.00025815334308579296	0.0	0.0002888807185251326	0.0016632477684759106	0.0	0.0	0.0031864575553895943	0.0011933665281264145	0.0	0.0004785393506589119	0.0036128255306337497	0.0	0.00016320202370509395	0.0027637033625057578	0.0013262332964935196	0.032561091716915264	0.0004613841524573721	0.0011195886548349644	0.01206144304619046	0.00812137264830756	0.004255974733760857	0.005184429712731599	0.00028499772001823985	0.0029549800104293413	0.0003097195630138529	0.0	0.004507753335737469	0.0	0.006844154213236218	0.0010296950773932107	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.0007330610535134569	0.0006235061831029824	0.030108819013285267	0.00046484601975595586	0.020896807524175387	0.007082548321819831	0.0028865774150201562	0.004772606167319232	0.031195358448577334	0.013992066354129102	0.0013547291495735465	0.0005070993914807302	0.004276438393785433	0.011403268153140796	0.002471529876993859	0.03051209239389377	0.0011675695871473939	0.0	0.0026140155728587317	0.0002888807185251326	0.0002494871652713866	0.0004638898383710142	0.0011219521968224711	0.002190689569330346	0.0029628410353483396	0.0003410846491844064	0.0020614002797614667	0.004128943463581428	0.005104645227156712	0.00016320202370509395	0.0015353907569476432	0.0010047221943132723	0.03344969850841003	0.0011434302908726178	0.0020318460772930833	0.0033353766271229223	0.010672691154130798	0.0007703121690064899	0.010397189642472661	0.0010829913360693114	0.0035012788358868663	0.0007320644216691069	0.00047587322737222806	0.007753335737468446	0.0	0.003955795554439282	0.0029562213512256694	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group;s__	0.0013613990993821341	0.0012989712147978801	0.030909940583483543	0.0	0.0	0.0	0.008709500821181507	0.005745661793665871	0.0	0.01276595744680851	0.00020988761472266214	0.0004310344827586207	0.0015497185005002255	0.0032720717896469295	0.0	0.03131253454289036	0.0014944890715486642	0.0	0.019771968854282534	0.0	0.006070854354937074	0.0	0.0	0.0027383619616629324	0.002427883626188223	0.0028691238137276537	0.0	0.0018709275069353347	0.003215926493108729	0.002366429343723862	0.0018424689083371719	0.007113433135737968	0.021622765259705915	0.011494483450351053	0.0017415823519655001	0.011412396783615188	0.026350640750983523	0.004737419839389913	0.0075641679415264325	0.0011969904240766074	0.0051401753122594426	0.0026466944475729247	0.001395894800291869	0.0	0.0019727756954034327	0.002323245008162753	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.0	0.0014548477605736258	0.006342212430736364	0.007205113306217315	0.0	0.009838810969227549	0.0031603045836858606	0.0	0.0003775234461929741	0.0072484673638658495	0.009559426816004885	0.0039046653144016227	0.002354002785569963	0.0034092244993926095	0.011121884446472366	0.00811877036839397	0.00859331216140482	0.021082523018673093	0.0	0.0033615210882924525	0.00873205078449853	0.004199423799990234	0.0033458217298098693	0.004232013940751805	0.0039504547137977864	0.0029895066310868562	0.0	0.003956904152598869	0.0027565084226646246	0.00426365286929558	0.0052203285736219865	0.005968049834220838	0.0003385168729503861	0.006298896690070211	0.006427268203682203	0.0010637147081094724	0.0007011256962567678	0.0	0.00815910249872514	0.004246466028271774	0.00409724119093144	0.0007320644216691069	0.0019352177913137274	0.0033357374684457267	0.003748273821266522	0.004269747582569383	0.003919484488141898	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__	0.00013090375955597444	0.013145588693754547	0.0	0.00023242300987797793	0.040535170221221356	0.04312329914172074	0.0	0.0	0.0	0.01305445366029571	0.0	0.0	0.001530101810620476	0.00023511893099259376	0.00205327097473336	0.0	0.0	0.0	0.0	0.00013130941751142392	0.00019404557298885624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02919276199024868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017382235355466714	0.0	0.0005710478728466736	0.0	0.0	0.00037674243375612206	0.0012622068690626453	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	0.0	0.0014548477605736258	0.004717715913389857	0.0057640906449738525	0.0	0.0	0.00034838003284726025	0.0	0.0	0.020393076090876306	5.7242076742544216e-05	0.0018255578093306288	5.885006963924907e-05	0.00011755946549629688	0.0010076237190821118	0.008862038078176517	0.0028021670091537454	0.004273872013309239	0.000389321468298109	0.0008141183885708283	0.006126295947219604	0.0	0.0	0.00393328354493403	0.0006584091189662976	0.001645231837242431	0.0	0.0003870884497107589	0.0007656967840735069	0.006324078418572391	0.007676953784738216	0.0025318999296694462	0.000952078705172961	0.006318956870611836	0.0003731962182783214	0.0014423250279450475	0.0019086199509212012	0.003928592061933098	0.0017281432375771998	0.0007124943000455996	0.00047180353107695365	0.0001689379434621016	0.0	0.0	0.0009206286578549352	0.0037046339319352	0.0007971832857237759	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;s__	0.0	0.0052478437077834355	0.0	0.0	0.0	0.0	0.002314238789628229	0.0	0.029903830869496106	0.026433465560764514	0.0	0.026749492900608518	0.0012947015320634795	0.0	0.0	0.012578376627089249	0.01354380721090977	0.0	0.0	0.0	0.005959971170372013	0.0011963474779041945	0.0	0.0	0.001234517098061808	0.0077847555225617465	0.0	0.0030967075976860714	0.0009698825931597753	0.002856035414839144	0.011976047904191617	0.004641816537727318	0.005881730667512959	0.0	0.015052247470558965	0.002956766307287347	0.0028434542125968915	0.0	0.01272026743724857	0.004417464660282718	0.005016016488291823	0.015514134474602996	0.008978141556422702	0.028308690948431303	0.0	0.002762777847544895	0.005347771208396997	0.003497914704695278
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.013168918211331029	0.0	0.0002447871464494737	0.006298663567693202	0.0	0.0061405345056171935	0.0	0.08606908694947062	0.0020664441265299633	0.0009556437071763434	0.0	0.002281947261663286	0.0	0.0	0.0	5.717443921404204e-05	0.001961516906407622	0.00043025557180965496	0.0	0.00047271390304112613	0.0007207406996728946	0.0	0.0	0.0	0.001234517098061808	0.0014847214140968278	0.008613708311860414	0.002903163372830692	0.01046452271567126	0.0	0.0	0.0005626444288154325	0.0006558764413413731	0.0	0.00045612871122905957	0.003082969747232539	0.0022007556576948547	0.005565505421071889	0.001756473454586662	0.03864569083447333	0.005413324724988205	0.005096294627773398	0.0005710478728466736	0.0	0.001446702176629184	0.002762777847544895	0.001793662392878496	0.001748957352347639
d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014936519790888723	0.020122628698407474	0.0	0.07888537142015754	0.0	0.008473711077080143	0.0	0.0	0.0	0.0	0.0	0.032426604743738596	0.0	0.0	0.0	0.0	0.0	0.0	0.03961594774186282	0.03515116906189524	0.02407140281283808	0.02347603077530085	0.006781363807610197	0.008270776589384176	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	0.0002879882710231438	0.000519588485919152	0.00144646950174689	0.0	0.0	0.006489428511618171	0.0020156273329020057	0.0	0.006735813066285169	0.006815723043635052	0.0063538705184224085	0.0011663286004056795	0.0030013535516017027	0.0	0.0008935531093747029	0.0014103028339463703	0.002568653091724267	0.0	0.0	0.0022322600976942067	0.0007484614958141598	0.0	0.0	0.0	0.0013991193778033826	0.0	0.0	0.0013333046601148363	0.001225114854517611	0.0029784369326179643	0.0023030861354214646	0.0025318999296694462	0.03531154130963715	0.005817452357071214	0.0009122574224581191	0.013882378393971082	0.005920616990612706	0.0027731238084233636	0.004816136891608589	0.0003704970360237118	0.0031536341287775323	0.0	0.00237936613686114	0.002163721601153985	0.0	0.003767424337561221	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__	0.0	0.0051958848591915205	0.0	0.0	0.0013577957345343753	0.0006977880120019538	0.0004976857612103717	0.0012047355373815537	0.0	0.004056978002163722	0.0	0.0	0.000510033936873492	0.0	0.0	0.01570391263745688	0.0	0.0	0.0	0.0	0.0	0.0002197372918599541	0.0006010458197263239	0.0022404779686333084	0.00037035512941854245	0.00022070183182520416	0.00022086431568872855	0.0	0.0013782542113323123	0.05061302760154226	0.0	0.00022103888274891992	0.0	0.0	0.0006219936971305357	0.00010817437709587856	0.0016749113855022786	0.0	0.0030313332200124655	0.0	0.024831764793523874	0.014500506813830387	0.012245804384378669	0.0	0.012033931741960938	0.00546276528946377	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter;s__	0.00036653052675672846	0.0	0.0024701248414446893	0.00020918070889018012	0.0	0.003733165864210453	0.0003981486089682974	0.002339967101452633	0.00325862343029725	0.0014605120807789397	0.0025568127611669753	0.0006592292089249493	0.0012947015320634795	0.0	0.0	0.0008004421489965886	0.0006538389688025406	0.0010899807819177926	0.0	0.0008141183885708283	0.0030492875755391696	0.0011719322232530886	0.0	0.0008961911874533233	0.0009053125385786593	0.0007824883128348147	0.00029448575425163807	0.006515988903464442	0.0031138335885655946	0.0004692058181521451	0.0007676953784738216	0.005284838742087813	0.0037871575161324447	0.0012236710130391173	0.0012025211477857025	0.0031370569357804783	0.005706384138978693	0.001790975792940089	0.019094566264377586	0.0003989968080255358	0.0006207941198380969	0.0	0.0	0.0023440317345834838	0.0	0.0015069697350244883	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	0.0	0.0	0.0	0.0	0.0005298715061597563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011434887842808408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03295992033856111	0.04407226040080655	0.0	0.010932783626592064	0.0	0.018325676365492597	0.0	0.0	0.0	0.0	0.0	0.04718858848896998	0.0	0.0	0.0	0.0	0.0	0.0	0.03817997522243496	0.021223945940801372	0.01307248467363866	0.018675609916485827	0.025806856712294362	0.05131867401846808	0.07116911072245392
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.001219330114965411	0.0	0.0	0.020320952037504506	0.0013547291495735465	0.00030425963488843813	0.0007258175255507386	0.0012931541204592657	0.00011407060970740888	0.0	0.0008873528862320194	0.0	0.011345939933259178	0.0011292609905982458	0.0	0.0	0.001282231082082824	0.011700273836196167	0.007612855438047817	0.0006019140867960113	0.007214900979165133	0.0	0.0	0.0004896060711152818	0.0	0.0009846277504270068	0.00035967417750978523	0.0038916750250752256	0.0007878586830320119	0.0006670753254245845	0.0007400771238265882	0.0	0.001756473454586662	0.00022799817601459188	0.0007449529438057163	0.0	0.00317248818248152	0.003696357735304724	0.0	0.004206957176943363	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.0	0.015951366517717967	0.0	0.0	0.02937475162273149	0.008513013746423836	0.0	0.0	0.0	0.0053732419761990625	0.003949703295235551	0.0	0.009749494870235596	0.0	0.0	0.025842846524747002	0.02115636091911078	0.0	0.007369299221357063	0.00850885025474027	0.012335754282863003	0.0	0.04483801815158375	0.0	0.0018517756470927123	0.0	0.0	0.0	0.0	0.014749382892347866	0.012897282358360202	0.011272983020194915	0.00291970802919708	0.0237913741223671	0.012398407696135346	0.0009915984567122201	0.006037471273322167	0.0	0.0020964360587002098	0.0005699954400364797	0.0	0.0005912828021173555	0.0006027727546714888	0.000991705733862243	0.0	0.0	0.009831927190593238	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.0	0.0	0.0	0.0	0.0	0.000558230409601563	0.01040163240929677	0.0	0.0	0.006978002163721601	0.0	0.0004310344827586207	0.0	0.0	0.0	0.009986468716052677	0.0026153558752101624	0.0	0.0	0.000367666369031987	0.0017741309530409713	0.0008301186581376043	0.0007012201230140444	0.001692805576300722	0.0	0.0010834453562328203	0.0004785393506589119	0.002128986473409174	0.0014803471158754467	0.0012648156837144781	0.00046061722708429296	0.003094544358484879	0.0019464720194647203	0.005777331995987964	0.0007463924365566429	0.0011538600223560379	0.0005647956997623963	0.001001405819708437	0.0038529095132868716	0.0003989968080255358	0.0061334459040003975	0.0	0.004853906919196726	0.000721240533717995	0.0	0.0044581187994474445	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.0	0.0	0.0	0.0	0.0	0.0003140046054008792	0.001020255810481262	9.267196441396566e-05	0.0	0.003119365308330328	0.0009158732278807075	0.0008113590263691683	0.001471251740981227	0.0	0.0	0.0	0.004063142163272931	0.00014341852393655164	0.0	0.0	0.0005266951266840384	0.0	0.0	0.005078416728902166	0.0009876136784494466	0.0	0.0	0.008860024515601816	0.0	0.048491401293376035	0.0009212344541685859	0.00472219431327238	0.02902782185549561	0.0	0.001617183612539393	0.06016298272815779	0.014821018190316676	0.0	0.0010765482463595672	0.006098951208390333	0.011546770628988602	0.0	0.0017765933821896514	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0007465286418155576	0.0	0.0	0.005553552109628561	0.0	0.08737322515212982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004989743305427732	0.0	0.0	0.0	0.0	0.0	0.0	0.02159093352831122	0.0	0.027315938717640098	0.0	0.0029337888073947553	0.0055220564900031735	0.0	0.0	0.0004326975083835142	0.0	0.0	0.00019831151906623604	0.0	0.009485734151126121	0.0	0.01805145775831985	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035496957403651115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019915359721184964	0.0	6.0191408679601133e-05	0.0	0.00019354422485537946	0.0	0.008221301944144107	0.0	0.05917813724505174	0.0025388765471278957	0.0	0.0007878586830320119	0.0004687556340821404	9.737856892455108e-05	0.0	0.0	0.0	0.00019865411834819101	0.0	0.00012689952729926082	0.0003606202668589975	0.0	0.004144166771317343	0.0	0.00033633795237454595
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08726630186958505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	0.0	0.0	0.0	0.0	0.0	0.002372479240806643	0.004827551883740606	0.0051432940249750946	0.0	0.00977280923187883	0.0006678242286630158	0.0015466531440162272	0.0	0.0	0.0	0.0	0.008219689893517654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014044662025240265	0.0	0.001053740779768177	0.0004594180704441041	0.010669332299720516	0.0	0.002732844368532101	0.03526922670051835	0.004252758274824474	0.0014927848731132857	0.016370389067176288	0.0	0.0	0.00951895291517933	0.006070451436388509	0.01114946239229222	0.0008728460412208583	0.003426287237080042	0.009015506671474938	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027890466531440162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01052653052897856	0.0	0.0	0.0019887866285835183	0.0	0.0	0.017416074712436447	0.0	0.0	0.0012748597654258032	0.0	0.00012415882396761937	0.0	0.00034897370007296724	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-56;s__	0.00013090375955597444	0.0	0.0	0.0	0.0	0.0	0.017966455979694422	0.0	0.0	0.0012080778939776416	0.0	0.0	0.0	0.0	0.0	0.0	0.0016813002054922473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013333046601148363	0.0	0.0021624268140924947	0.0	0.0032552999095750027	0.0006135618322225748	0.020561685055165497	0.0	0.00010817437709587856	0.0005258442721925759	0.0	0.0013031899824352655	0.0	0.007598520026818306	0.0	0.0003806985818977824	0.000721240533717995	0.0	0.004772070827577546	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0.0005759765420462876	0.0	0.0	0.0	0.0	0.0	0.0	0.0018302712971758218	0.0	0.005228993869455464	0.0	0.0	0.005276889577652667	0.005760413809318547	0.0008935531093747029	0.0	0.0016813002054922473	0.0	0.0	0.0	0.0006098575151078339	0.0	0.0	0.0	0.0	0.0	0.0	0.0004300982774563988	0.0	0.001020012648156837	0.0	0.0022706721591479956	0.012821326562995875	0.0	0.00012439873942610716	0.0019831969134244403	0.010925875433334632	0.0	0.0028330217009462292	0.0	0.0032529611879516277	0.0	0.0	0.0	0.0	0.0010046464900163256	0.00019929582143094398	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0005236150382238977	0.000259794242959576	0.00022253376949952155	0.0003486345148169669	0.04132997748046099	0.0037680552648105504	0.0001990743044841487	0.0011815675462780622	0.0015100937847718965	0.012495492246664262	0.0012020836115934285	0.0	0.011279596680856072	0.00023511893099259376	0.0003612235974067948	0.0005526862457357397	0.0018214085559499346	0.0005163066861715859	0.0	0.0003414044855297022	0.00013860398070632588	0.0001953220372088481	0.00034059263117825015	0.0015932287776947972	0.0006584091189662976	0.0007222969041552136	0.0010307001398807334	0.0015483537988430357	0.0	0.0012648156837144781	0.0	0.015332060685220536	0.011848090553263513	0.0006218655967903711	0.0001658649859014762	0.003930335701150254	0.003856191329412223	0.0018102335971652511	8.499065102838688e-05	0.0003704970360237118	0.0017630553003401951	0.0008446897173105079	0.00158624409124076	0.0	0.0	0.0007534848675122441	0.00019929582143094398	0.0005381407237992735
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.0	0.0017146420035332017	0.0	0.0	0.0	0.0003837834066010746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011675695871473939	0.004073086079798067	0.0	0.0	0.002162222099018684	0.0	0.00020034860657544126	0.0	0.0014402699477387762	0.002808932405048053	0.0	0.00359132061676093	0.0	0.008058099920439014	0.0	0.0014267055159248468	0.004485348566592616	0.0	0.0	0.013936465582519021	0.0	0.0	0.0003399626041135475	0.0012539899680802553	0.004569044722008393	0.0	0.004124234637225976	0.0	0.0	0.0	0.0	0.0019507601237723664
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	0.001204314587914965	0.000779382728878728	0.0008901350779980862	0.0002789076118535735	0.010431845277520202	0.0006977880120019538	0.00024884288060518587	0.0028728308968329354	0.0004172627563185503	0.00018031013342949875	0.003071991451849873	0.0	0.004845322400298174	0.0	0.0022243768892944733	0.0007051514169731851	0.0	0.002093910449473654	0.0006395995550611791	0.0017595461946530806	0.0	0.0006836271302309683	0.001722998016548795	0.001941747572815534	0.0006995596889016913	0.0005216588752232098	0.0037546933667083854	0.00040859336358357884	0.0014293006636038796	0.001978824537424264	0.0009212344541685859	0.0	0.0004019887866285835	0.0023269809428284856	0.0006634599436059048	0.000198319691342444	0.0016943870992871888	0.005257380553469294	0.00011332086803784917	0.0013109895120839033	0.00019865411834819101	0.0	0.0	0.0	0.002893404353258368	0.001632550546276529	0.001893310303593968	0.0015471545809229114
