pathogen_group	UniRef90	spearman_rho	raw_p	BH_q_within_pathogen	matched_species_features
Enterobacterales	UniRef90_Q9I0I9	-0.11979827601531554	0.5283294759029229	0.5791579214166187	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_Q9LPW2	-0.21233403005384371	0.2599589552257029	0.3115656218927313	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_R0LED1	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_R0M852	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_R0NS96	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_R4YAG1	0.5151306782635066	0.0035795970730207924	0.008467526409572577	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_R9VEF8	-0.019925369812925062	0.9167657794138899	0.9224670591366131	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S1GYY9	0.8435079726651481	4.83749102142748e-09	3.0104078741037163e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S1QBV8	0.47013685951399714	0.008752191375389344	0.018343323374844508	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S5AQN7	0.6277904328018223	0.00020417643205963382	0.0006256770209706204	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S7XE54	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S7XH46	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S7XN52	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S7YZK1	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S8EMS5	-0.49823270437654343	0.005078337275402514	0.011559614419360218	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_S9R462	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_T4AWL0	-0.06765375854214123	0.7224271526334133	0.7531489258768446	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2IUE9	0.05313672588818381	0.7803430872828462	0.8042007103335319	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2PB75	-0.2771959450095012	0.13807726833531198	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2PP59	-0.3419446685392566	0.06438230759315781	0.11784001548159427	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2XDC7	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2Z4S8	-0.07550034861509951	0.6917158498528345	0.7288108758825389	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U2ZPB1	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_U3TZ66	0.8115338979281299	5.295031974251428e-08	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0002BA57BB	0.7960788664243549	1.4405676754546622e-07	9.793439070948082e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0003A401A3	-0.1761987628221965	0.35165289070692474	0.4087459606061812	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0004470237	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0004A29517	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005DA6DF0	0.745326775076349	2.2974087932888465e-06	1.0743374068038594e-05	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005E0605D	0.12209567198177676	0.5203920743564476	0.5759195460388046	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005E248EC	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005E3E408	-0.351701201127155	0.056664525848509804	0.10466119043708774	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005E5048D	-0.46544167015879007	0.009544851020059442	0.019698429783745124	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0005EA1ECD	-0.48040456926786196	0.007210520559364495	0.015391322249408644	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00065B733B	-0.4623095023253165	0.010106580081605643	0.020699299458275863	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00065BFCF5	-0.4351975123851341	0.01623586715047326	0.03267367294709669	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00065D5B97	-0.3123399883141023	0.09287913896923279	0.1644184320046156	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00067B10C1	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00067B1447	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00067B6C4C	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00067C2FA8	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00067DFA8A	-0.27051223616361575	0.14822918019500175	0.2262592580712385	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0006A5FFA6	0.7571865701255749	1.2774283348268972e-06	6.667351760483612e-06	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000710B9E2	-0.2944500839807799	0.11422442384701625	0.19787485844161917	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00073C78A3	-0.49282059193283656	0.005659575941688895	0.012509827696246766	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000777DD26	-0.2460136674259681	0.19003887789919371	0.23119015371495896	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008287AD4	0.8275626423690206	1.695488298002902e-08	6.234772877656126e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI00084C7589	0.6030092344856388	0.00042036489342884263	0.0011974478830420199	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008DD236A	-0.2819180205155144	0.1312167417644705	0.2244277887684073	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008DD38E1	-0.17700093092158833	0.34942945749112875	0.40674594404363046	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FBEA26	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FEFD22	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FF8C62	0.7986551734354369	1.2265251059606683e-07	8.93926856506469e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FFABA6	0.7977964044317429	1.294412074021335e-07	9.185783928800527e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FFD636	0.7338181136565386	3.942488855227906e-06	1.801962420270834e-05	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0008FFDACD	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0009006C2A	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI0009044F52	0.7789034863504746	3.98406021731717e-07	2.2697920533870353e-06	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000906E7A9	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000906EA21	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000907107D	0.800372711442825	1.100394512738166e-07	8.867707683362923e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
Enterobacterales	UniRef90_UPI000907781B	0.8548974943052392	1.8084662354658629e-09	1.828811480614854e-07	Citrobacter sp. CRE-46;Escherichia albertii;Escherichia coli;Escherichia fergusonii;Escherichia marmotae;Klebsiella aerogenes;Klebsiella africana;Klebsiella pneumoniae;Klebsiella quasipneumoniae;Klebsiella quasivariicola;Klebsiella variicola;Klebsiella virus Miro;Klebsiella virus PMBT1;Serratia marcescens;Serratia phage KpZh_1
